time,sat,load
16,STARLINK-34608,0
16,STARLINK-34669,2
16,STARLINK-34564,9
16,STARLINK-34631,1
17,STARLINK-1298,0
17,STARLINK-1767,15
17,STARLINK-2437,2
17,STARLINK-6268,1
17,STARLINK-6116,15
17,STARLINK-5950,14
17,STARLINK-30530,6
17,STARLINK-31001,15
17,STARLINK-31457,11
17,STARLINK-31771,13
17,STARLINK-33717,0
17,STARLINK-33924,2
17,STARLINK-34209,2
17,STARLINK-34345,23
17,STARLINK-34337,2
17,STARLINK-34693,0
17,STARLINK-34662,2
17,STARLINK-34604,2
17,STARLINK-34696,1
17,STARLINK-34685,2
17,STARLINK-34668,0
17,STARLINK-34725,2
17,STARLINK-34746,0
17,STARLINK-34564,6
17,STARLINK-34631,1
17,STARLINK-34578,1
17,STARLINK-34575,2
17,STARLINK-34690,0
17,STARLINK-34628,0
17,STARLINK-34544,1
18,STARLINK-1767,12
18,STARLINK-3775,1
18,STARLINK-5158,11
18,STARLINK-30069,15
18,STARLINK-6116,5
18,STARLINK-5950,10
18,STARLINK-30530,13
18,STARLINK-31001,17
18,STARLINK-31457,8
18,STARLINK-31771,9
18,STARLINK-33915,0
18,STARLINK-34314,0
18,STARLINK-34345,16
18,STARLINK-34649,0
18,STARLINK-34660,1
18,STARLINK-34658,1
18,STARLINK-34664,2
18,STARLINK-34706,8
18,STARLINK-34736,2
18,STARLINK-34746,1
18,STARLINK-34722,0
18,STARLINK-34682,1
18,STARLINK-34570,1
19,STARLINK-3752,4
19,STARLINK-5158,11
19,STARLINK-5078,11
19,STARLINK-30069,18
19,STARLINK-6116,5
19,STARLINK-5950,9
19,STARLINK-30530,14
19,STARLINK-31010,10
19,STARLINK-31001,10
19,STARLINK-31457,7
19,STARLINK-31996,7
19,STARLINK-34697,0
19,STARLINK-34641,1
19,STARLINK-34624,1
19,STARLINK-34706,7
19,STARLINK-34676,3
19,STARLINK-34683,1
19,STARLINK-34654,1
20,STARLINK-1306,1
20,STARLINK-2523,18
20,STARLINK-3752,7
20,STARLINK-5158,3
20,STARLINK-5078,13
20,STARLINK-5311,3
20,STARLINK-5803,12
20,STARLINK-30069,9
20,STARLINK-6116,5
20,STARLINK-5950,7
20,STARLINK-30334,0
20,STARLINK-30530,6
20,STARLINK-31010,14
20,STARLINK-31996,9
20,STARLINK-33915,0
20,STARLINK-33926,0
20,STARLINK-34338,0
20,STARLINK-34675,2
20,STARLINK-34608,0
20,STARLINK-34685,2
20,STARLINK-34756,5
20,STARLINK-34757,6
20,STARLINK-34651,0
21,STARLINK-1966,2
21,STARLINK-2523,19
21,STARLINK-3752,5
21,STARLINK-5158,6
21,STARLINK-5078,8
21,STARLINK-5311,12
21,STARLINK-5803,15
21,STARLINK-30069,5
21,STARLINK-30334,2
21,STARLINK-30530,4
21,STARLINK-31010,11
21,STARLINK-31996,15
21,STARLINK-11520 [DTC],6
21,STARLINK-34337,2
21,STARLINK-34629,3
21,STARLINK-34632,1
21,STARLINK-34660,1
21,STARLINK-34756,5
21,STARLINK-34684,2
22,STARLINK-1200,0
22,STARLINK-2523,13
22,STARLINK-3752,12
22,STARLINK-5158,6
22,STARLINK-5078,5
22,STARLINK-5311,16
22,STARLINK-5803,12
22,STARLINK-30334,6
22,STARLINK-30552,5
22,STARLINK-31996,9
22,STARLINK-32199,7
22,STARLINK-11520 [DTC],16
22,STARLINK-33915,0
22,STARLINK-34314,0
22,STARLINK-34693,0
22,STARLINK-34666,1
22,STARLINK-34620,2
22,STARLINK-34664,2
22,STARLINK-34690,0
22,STARLINK-34628,5
22,STARLINK-34544,1
23,STARLINK-3752,13
23,STARLINK-5158,3
23,STARLINK-5078,5
23,STARLINK-5311,8
23,STARLINK-30334,16
23,STARLINK-30552,10
23,STARLINK-31996,4
23,STARLINK-32199,12
23,STARLINK-11520 [DTC],16
23,STARLINK-33914,12
23,STARLINK-33846,7
23,STARLINK-34209,2
23,STARLINK-34646,2
23,STARLINK-34658,4
23,STARLINK-34608,0
23,STARLINK-34685,2
23,STARLINK-34723,7
23,STARLINK-34748,2
23,STARLINK-34575,2
24,STARLINK-1306,1
24,STARLINK-1298,0
24,STARLINK-3752,12
24,STARLINK-5311,5
24,STARLINK-30334,10
24,STARLINK-30552,9
24,STARLINK-30603,18
24,STARLINK-32199,14
24,STARLINK-33832,18
24,STARLINK-33914,13
24,STARLINK-33846,7
24,STARLINK-33924,2
24,STARLINK-34235,1
24,STARLINK-34662,2
24,STARLINK-34675,2
24,STARLINK-34668,0
24,STARLINK-34723,7
24,STARLINK-34709,0
24,STARLINK-34722,0
24,STARLINK-34682,1
24,STARLINK-34631,8
24,STARLINK-34654,1
24,STARLINK-34570,1
25,STARLINK-1237,1
25,STARLINK-2437,2
25,STARLINK-3775,1
25,STARLINK-5311,3
25,STARLINK-30334,4
25,STARLINK-30552,10
25,STARLINK-30545,11
25,STARLINK-30603,14
25,STARLINK-32199,10
25,STARLINK-33832,20
25,STARLINK-33914,9
25,STARLINK-33846,14
25,STARLINK-34697,0
25,STARLINK-34649,0
25,STARLINK-34633,0
25,STARLINK-34725,4
25,STARLINK-34709,0
25,STARLINK-34736,7
25,STARLINK-34631,8
25,STARLINK-34578,2
26,STARLINK-6268,1
26,STARLINK-30552,10
26,STARLINK-30545,19
26,STARLINK-31379,14
26,STARLINK-31483,15
26,STARLINK-32199,8
26,STARLINK-33832,14
26,STARLINK-33846,15
26,STARLINK-34314,0
26,STARLINK-34641,1
26,STARLINK-34669,2
26,STARLINK-34685,2
26,STARLINK-34725,6
26,STARLINK-34736,7
26,STARLINK-34564,3
26,STARLINK-34683,1
26,STARLINK-34651,0
26,STARLINK-34684,2
27,STARLINK-1200,0
27,STARLINK-4279,13
27,STARLINK-6211,16
27,STARLINK-30552,6
27,STARLINK-30545,14
27,STARLINK-31379,20
27,STARLINK-31483,13
27,STARLINK-33832,5
27,STARLINK-33846,7
27,STARLINK-34629,2
27,STARLINK-34632,0
27,STARLINK-34693,0
27,STARLINK-34666,1
27,STARLINK-34646,2
27,STARLINK-34604,2
27,STARLINK-34658,1
27,STARLINK-34608,0
27,STARLINK-34667,2
27,STARLINK-34757,0
27,STARLINK-34690,3
27,STARLINK-34628,0
27,STARLINK-34544,1
28,STARLINK-2606,7
28,STARLINK-3749,11
28,STARLINK-4279,13
28,STARLINK-5287,3
28,STARLINK-6211,16
28,STARLINK-30545,8
28,STARLINK-30535,5
28,STARLINK-31380,11
28,STARLINK-31379,13
28,STARLINK-31483,9
28,STARLINK-32191,2
28,STARLINK-34338,0
28,STARLINK-34660,1
28,STARLINK-34675,2
28,STARLINK-34676,4
29,STARLINK-1237,1
29,STARLINK-1298,0
29,STARLINK-2606,9
29,STARLINK-3749,11
29,STARLINK-4279,8
29,STARLINK-5287,12
29,STARLINK-6211,6
29,STARLINK-30300,2
29,STARLINK-30545,0
29,STARLINK-30535,7
29,STARLINK-30991,7
29,STARLINK-31380,10
29,STARLINK-31379,1
29,STARLINK-32009,10
29,STARLINK-32191,3
29,STARLINK-34620,2
29,STARLINK-34685,2
29,STARLINK-34746,4
29,STARLINK-34682,1
29,STARLINK-34575,2
30,STARLINK-1966,2
30,STARLINK-2606,8
30,STARLINK-3749,4
30,STARLINK-4279,3
30,STARLINK-5176,5
30,STARLINK-5287,8
30,STARLINK-6268,1
30,STARLINK-6211,2
30,STARLINK-30300,3
30,STARLINK-30545,0
30,STARLINK-30535,7
30,STARLINK-30991,8
30,STARLINK-31380,6
30,STARLINK-32009,10
30,STARLINK-32191,11
30,STARLINK-33558,9
30,STARLINK-34314,0
30,STARLINK-33924,2
30,STARLINK-34337,2
30,STARLINK-34697,0
30,STARLINK-34604,2
30,STARLINK-34624,1
30,STARLINK-34608,0
30,STARLINK-34667,2
30,STARLINK-34746,2
30,STARLINK-34722,0
30,STARLINK-34654,1
31,STARLINK-1200,0
31,STARLINK-2643,7
31,STARLINK-2606,2
31,STARLINK-3749,3
31,STARLINK-4028,2
31,STARLINK-5195,5
31,STARLINK-5176,12
31,STARLINK-5287,1
31,STARLINK-30300,3
31,STARLINK-30535,8
31,STARLINK-30991,9
31,STARLINK-30985,3
31,STARLINK-31380,4
31,STARLINK-32009,4
31,STARLINK-32191,10
31,STARLINK-33558,8
31,STARLINK-34662,2
31,STARLINK-34660,1
31,STARLINK-34664,2
31,STARLINK-34668,0
31,STARLINK-34706,0
31,STARLINK-34756,0
32,STARLINK-2606,0
32,STARLINK-3775,1
32,STARLINK-3749,2
32,STARLINK-4028,2
32,STARLINK-5195,11
32,STARLINK-5176,12
32,STARLINK-5287,1
32,STARLINK-30300,3
32,STARLINK-30535,5
32,STARLINK-30991,5
32,STARLINK-30985,9
32,STARLINK-32009,1
32,STARLINK-33856,1
32,STARLINK-33558,10
32,STARLINK-33760,10
32,STARLINK-34235,1
32,STARLINK-34629,2
32,STARLINK-34632,0
32,STARLINK-34693,0
32,STARLINK-34666,1
32,STARLINK-34649,0
32,STARLINK-34658,1
32,STARLINK-34675,2
32,STARLINK-34685,2
32,STARLINK-34723,1
32,STARLINK-34706,0
32,STARLINK-34756,0
32,STARLINK-34683,1
32,STARLINK-34651,0
32,STARLINK-34684,2
32,STARLINK-34628,0
32,STARLINK-34544,1
33,STARLINK-1306,1
33,STARLINK-2437,2
33,STARLINK-5195,8
33,STARLINK-5176,3
33,STARLINK-5287,1
33,STARLINK-30300,9
33,STARLINK-30535,1
33,STARLINK-30984,7
33,STARLINK-30991,3
33,STARLINK-30985,7
33,STARLINK-32009,1
33,STARLINK-33856,3
33,STARLINK-33558,5
33,STARLINK-33760,7
33,STARLINK-34641,1
33,STARLINK-34696,1
33,STARLINK-34667,2
33,STARLINK-34723,1
33,STARLINK-34736,2
33,STARLINK-34757,0
33,STARLINK-34631,1
33,STARLINK-34578,1
34,STARLINK-2437,2
34,STARLINK-5195,4
34,STARLINK-5176,3
34,STARLINK-30300,8
34,STARLINK-30984,7
34,STARLINK-30991,3
34,STARLINK-30985,4
34,STARLINK-33856,10
34,STARLINK-33760,9
34,STARLINK-34314,0
34,STARLINK-34337,2
34,STARLINK-34646,2
34,STARLINK-34633,0
34,STARLINK-34608,0
34,STARLINK-34725,2
34,STARLINK-34748,2
35,STARLINK-5195,2
35,STARLINK-30984,7
35,STARLINK-30985,1
35,STARLINK-33856,11
35,STARLINK-33760,5
35,STARLINK-34078,11
35,STARLINK-34624,1
35,STARLINK-34685,2
35,STARLINK-34725,2
35,STARLINK-34748,2
35,STARLINK-34564,0
35,STARLINK-34682,1
35,STARLINK-34654,1
35,STARLINK-34575,2
35,STARLINK-34570,1
36,STARLINK-1200,0
36,STARLINK-1298,0
36,STARLINK-3557,9
36,STARLINK-30984,3
36,STARLINK-30985,0
36,STARLINK-33856,5
36,STARLINK-34078,8
36,STARLINK-34338,0
36,STARLINK-34697,0
36,STARLINK-34620,2
36,STARLINK-34696,1
36,STARLINK-34675,2
36,STARLINK-34669,2
36,STARLINK-34644,2
36,STARLINK-34667,2
36,STARLINK-34564,0
37,STARLINK-1306,1
37,STARLINK-3557,8
37,STARLINK-30984,3
37,STARLINK-34078,7
37,STARLINK-33924,2
37,STARLINK-34632,0
37,STARLINK-34693,0
37,STARLINK-34666,1
37,STARLINK-34641,1
37,STARLINK-34604,2
37,STARLINK-34658,1
37,STARLINK-34608,0
37,STARLINK-34722,0
37,STARLINK-34676,1
37,STARLINK-34684,2
37,STARLINK-34628,0
38,STARLINK-1237,1
38,STARLINK-1966,2
38,STARLINK-3557,6
38,STARLINK-30984,0
38,STARLINK-31339,2
38,STARLINK-34078,3
38,STARLINK-34122,6
38,STARLINK-34314,0
38,STARLINK-34629,2
38,STARLINK-34646,2
38,STARLINK-34662,2
38,STARLINK-34660,1
38,STARLINK-34668,0
38,STARLINK-34709,0
38,STARLINK-34676,1
38,STARLINK-34690,0
39,STARLINK-2524,2
39,STARLINK-3557,0
39,STARLINK-3775,1
39,STARLINK-6268,1
39,STARLINK-31339,8
39,STARLINK-34078,2
39,STARLINK-34122,0
39,STARLINK-34337,2
39,STARLINK-34649,0
39,STARLINK-34663,1
39,STARLINK-34696,1
39,STARLINK-34669,2
39,STARLINK-34644,2
39,STARLINK-34709,0
39,STARLINK-34683,1
